time, rank, team, total cps, cp diff, driver, session time, session average, session record, last lap, session cps, total driver cps, total time, total record, total average
33862.670,42,[36]hΔze »,3830,13,[36]hΔze » Frizzi,3291.532,260,252,252,426,1281,9841.390,252,260
33862.670,43,[06]mαnιacαlεndαя¬,3745,85,[06]mαnιacαlεndαя¬Sky,1084.415,254,253,256,145,587,4414.961,248,255
33862.670,44,[24]FλFυгιουS/,3713,32,[24] FλFυгιουS/ Mя_Sρσκ_,225.697,0,0,0,26,849,7531.523,285,301
33862.670,45,[12]ŁıϭнT's,3669,44,[12] ŁıϭнT's.  Ringoa,568.737,261,261,261,71,751,5973.106,255,269
33862.670,47,[19]???NGaмers²???.,2407,1049,[19]NGamers².Sixe !,855.292,345,322,345,90,1216,8122.738,297,319
33982.766,1,[31] TMM ¬,4604,0,[31] TMM ¬ wallouf,7129.628,241,239,245,1006,1006,7129.628,239,241
33982.766,2,[39]Inside The Game,4597,7,[39] Massa is Inside The Game,4134.205,243,240,244,579,1816,12991.731,240,243
33982.766,3,[11]the.,4588,9,[11]the.ѕнояTу',5031.253,242,240,241,707,2848,20322.460,240,243
33982.766,4,[44]TMUnited,4551,37,[44] TMUnited Marius89,5045.635,245,243,245,700,700,5045.635,243,245
33982.766,5,[33]eK.,4540,11,[33]eK.oNio,1452.635,243,240,243,202,1188,8584.591,240,245
33982.766,6,[25]ѕαw.,4524,16,[25]sαwdaine.abrenaline!,1964.215,243,242,244,274,886,6402.153,242,246
33982.766,7,[34]ΛИO|n|,4504,20,[34]ΛИO|n|Gman,1632.065,250,248,248,221,731,5423.927,248,252
33982.766,8,[28]Flying|,4504,0,[28]Flying| SMiiE.,1599.525,246,243,245,221,827,6009.859,242,247
33982.766,9,[45]esu l,4496,8,[45] esu l Kilburn 'Q,2094.018,244,243,246,292,1055,7619.542,243,246
33982.766,10,[23]mÇon|,4487,9,[23]mÇon|Ruva.nl,1272.881,247,244,247,175,679,4957.079,244,248
33982.766,11,[32]eK².,4481,6,[32]eK.Barbos,1081.138,245,243,248,150,1020,7404.354,243,246
33982.766,12,[27]KKK,4463,18,[27]KKKRailag,1800.732,251,247,247,244,1122,8258.510,245,250
33982.766,13,[26]ѕαw.,4456,7,[26]  S*aAa*wcolaTGalaK,1689.585,246,244,244,233,1219,8918.299,244,248
33982.766,14,[13] !mpact|,4440,16,[13]!mpact|Era.,4064.994,249,242,244,555,2327,17153.727,242,251
33982.766,15,[21]the.²,4436,4,[21]the².Izruo',4132.372,247,243,244,569,1602,11670.898,243,247
33982.766,16,[41]eXception|,4426,10,[41]eXc|Angelo.,4915.168,248,242,243,675,675,4915.168,242,248
33982.766,17,[09]«ρġġ.,4409,17,[09]«ρġġ.Cineon,1525.825,249,246,247,209,2131,15682.573,244,250
33982.766,18,[30]mÇon|,4389,20,[30]mÇon|B4roN,4822.405,261,253,270,630,1474,11335.534,252,262
33982.766,19,[03]orKs.,4386,3,[03] orKs.Yoyoshi,572.967,253,253,253,76,855,6353.287,245,251
33982.766,20,[37]ѕαw.3,4368,18,[37]sαwmptueux.dentDeephrice.",1207.838,253,251,251,160,704,5361.686,248,258
33982.766,21,[05]ŦÐ'',4354,14,[05]ŦÐ"moo.unso!,1798.701,253,249,249,242,1126,8468.255,249,256
33982.766,22,[35]eK³.,4313,41,[35]eK³.Eevee!,1324.898,264,252,261,171,641,4982.042,252,264
33982.766,23,[38]hal.ko.,4310,3,[38]hal.ko.Miηato.,4108.982,258,251,256,541,1221,9353.622,251,260
33982.766,24,[04]Ғox|,4298,12,[04]Ғox| FakeMassager,8239.205,251,245,250,1112,2084,15500.799,245,253
33982.766,25,[42]I'm horny,4295,3,[42]I'm horny - bOuzZ.@24h,11295.211,261,249,274,1475,1477,11312.065,249,261
33982.766,26,[29]Sρeed.,4291,4,[29]Sρeed.Peiks!,4031.049,258,254,256,531,1470,11355.131,254,263
33982.766,27,[17]edrm',4272,19,[17] iGn'| sorrow,4783.743,253,249,254,644,644,4783.743,249,253
33982.766,28,[22]#JeSuisĐirt,4260,12,[22]ρυlѕе.Мαяѕ ΣхταZ,1404.256,277,267,267,171,855,6948.721,261,275
33982.766,29,[43]90's |,4239,21,[43]90's | pascow «esu,11.738,0,0,0,6,1905,14244.881,247,254
33982.766,30,[01]Tнe мιnιonѕ,4204,35,[01] Tнe мιnιonѕ Dave,2949.168,252,246,250,397,397,2949.168,246,252
33982.766,31,[02]iггձէiօռձl,4202,2,[02] iггձէiօռձl π=3.14159...,2279.272,269,260,261,291,1859,14675.119,250,268
33982.766,32,[46]crYo *,4196,6,[46]crYo *Kenyro,5644.620,267,254,269,720,1672,13092.898,251,266
33982.766,33,[14]Care Bears,4171,25,[14] Bashful Heart Bear,1491.478,262,256,270,193,1169,9186.042,256,267
33982.766,34,[47]Noobius〢,4139,32,[47]Noobius///HYKer Do.,287.721,0,256,256,39,447,3314.497,247,251
33982.766,35,[20]Lunatic.,4053,86,[20]Lunatic.Focus,1280.861,254,251,255,171,171,1280.861,251,254
33982.766,36,[10]「ßƒČ」,4010,43,[10] 「ßƒČ」.Sĸίиgs.,2900.604,290,276,276,340,1870,15992.604,276,291
33982.766,37,[16]Ян,3994,16,[16] Ян Ͼσsiϻσ87*,376.798,0,294,294,69,434,3381.786,286,299
33982.766,38,[18]-КЗ-,3953,41,[18]-КЗ- ΒσŞŞ |||,1096.575,272,269,269,134,2210,18552.244,269,285
33982.766,39,[08]zλсн« 24h,3919,34,[08] zλсн« 24h мэєรॆcλเiמ,1143.081,302,292,306,131,544,4722.162,289,299
33982.766,40,[40]DunsteCrew,3879,40,[40] Mortjep9530 #DC,2755.672,287,273,307,359,879,7676.071,273,305
33982.766,41,[15]הeon,3856,23,neon¬Xycoside,3276.205,311,287,343,366,366,3276.205,287,311
33982.766,42,[36]hΔze »,3845,11,[36]hΔze » Frizzi,3410.816,260,252,252,441,1296,9960.674,252,260
33982.766,43,[06]mαnιacαlεndαя¬,3760,85,[06]mαnιacαlεndαя¬Sky,1195.021,254,253,256,160,602,4525.567,248,255
33982.766,44,[24]FλFυгιουS/,3727,33,[24] FλFυгιουS/ Mя_Sρσκ_,338.405,0,291,291,40,863,7644.231,285,301
33982.766,45,[12]ŁıϭнT's,3686,41,[12] ŁıϭнT's.  Ringoa,692.105,261,261,261,88,768,6096.474,255,269
33982.766,47,[19]???NGaмers²???.,2421,1035,[19]NGamers².Sixe !,972.327,318,291,291,104,1230,8239.773,291,317
34102.866,1,[31] TMM ¬,4621,0,[31] TMM ¬ wallouf,7253.094,241,239,241,1023,1023,7253.094,239,241
34102.866,2,[39]Inside The Game,4616,5,[39] Massa is Inside The Game,4262.084,243,240,244,598,1835,13119.610,240,243
34102.866,3,[11]the.,4606,10,[11]the.ѕнояTу',5151.805,242,240,240,725,2866,20443.012,240,243
34102.866,4,[44]TMUnited,4568,38,[44] TMUnited Marius89,5171.211,245,243,243,717,717,5171.211,243,245
34102.866,5,[33]eK.,4559,9,[33]eK.oNio,1582.071,243,240,244,221,1207,8714.027,240,245
34102.866,6,[25]ѕαw.,4542,17,[25]sαwdaine.abrenaline!,2086.212,243,242,244,292,904,6524.150,242,246
34102.866,7,[34]ΛИO|n|,4521,21,[34]ΛИO|n|Gman,1761.168,251,248,253,238,748,5553.030,248,252
34102.866,8,[28]Flying|,4521,0,[28]Flying| SMiiE.,1727.236,246,243,246,238,844,6137.570,242,247
34102.866,9,[45]esu l,4514,7,[45] esu l Kilburn 'Q,2226.192,244,243,243,310,1073,7751.716,243,246
34102.866,10,[23]mÇon|,4503,11,[23]mÇon|Ruva.nl,1391.058,247,244,247,191,695,5075.256,244,248
34102.866,11,[32]eK².,4497,6,[32]eK.Barbos,1205.527,245,243,248,166,1036,7528.743,243,246
34102.866,12,[27]KKK,4480,17,[27]KKKRailag,1928.367,251,247,247,261,1139,8386.145,245,250
34102.866,13,[26]ѕαw.,4474,6,[26]  S*aAa*wcolaTGalaK,1817.462,246,244,246,251,1237,9046.176,244,248
34102.866,14,[13] !mpact|,4457,17,[13]!mpact|Era.,4192.184,249,242,244,572,2344,17280.917,242,251
34102.866,15,[21]the.²,4452,5,[21]the².Izruo',4247.091,247,243,247,585,1618,11785.617,243,247
34102.866,16,[41]eXception|,4445,7,[41]eXc|Angelo.,5044.341,247,242,242,694,694,5044.341,242,247
34102.866,17,[09]«ρġġ.,4427,18,[09]«ρġġ.Cineon,1658.870,249,246,247,227,2149,15815.618,244,250
34102.866,18,[30]mÇon|,4405,22,[30]mÇon|B4roN,4945.025,260,253,253,646,1490,11458.154,252,261
34102.866,19,[03]orKs.,4403,2,[03] orKs.Yoyoshi,696.295,253,253,253,93,872,6476.615,245,251
34102.866,20,[37]ѕαw.3,4385,18,[37]sαwmptueux.dentDeephrice.",1332.243,252,249,249,177,721,5486.091,248,257
34102.866,21,[05]ŦÐ'',4371,14,[05]ŦÐ"moo.unso!,1924.482,253,249,249,259,1143,8594.036,249,256
34102.866,22,[35]eK³.,4331,40,[35]eK³.Eevee!,1450.428,264,252,261,189,659,5107.572,252,264
34102.866,23,[38]hal.ko.,4328,3,[38]hal.ko.Miηato.,4238.621,258,251,255,559,1239,9483.261,251,260
34102.866,24,[04]Ғox|,4315,13,[04]Ғox| FakeMassager,8363.208,251,245,254,1129,2101,15624.802,245,253
34102.866,25,[42]I'm horny,4311,4,[42]I'm horny - bOuzZ.@24h,11422.118,261,249,274,1491,1493,11438.972,249,261
34102.866,26,[29]Sρeed.,4307,4,[29]Sρeed.Peiks!,4161.755,259,254,269,547,1486,11485.837,254,263
34102.866,27,[17]edrm',4290,17,[17] iGn'| sorrow,4907.908,252,248,248,662,662,4907.908,248,252
34102.866,28,[22]#JeSuisĐirt,4277,13,[22]ρυlѕе.Мαяѕ ΣхταZ,1529.728,277,267,267,188,872,7074.193,261,275
34102.866,29,[43]90's |,4257,20,[43]90's | pascow «esu,139.652,0,0,0,24,1923,14372.795,247,254
34102.866,30,[01]Tнe мιnιonѕ,4221,36,[01] Tнe мιnιonѕ Dave,3072.788,252,246,254,414,414,3072.788,246,252
34102.866,31,[02]iггձէiօռձl,4217,4,[02] iггձէiօռձl π=3.14159...,2402.758,267,258,258,306,1874,14798.605,250,268
34102.866,32,[46]crYo *,4210,7,[46]crYo *Kenyro,5765.598,267,254,269,734,1686,13213.876,251,266
34102.866,33,[14]Care Bears,4188,22,[14] Bashful Heart Bear,1616.931,262,256,262,210,1186,9311.495,256,267
34102.866,34,[47]Noobius〢,4156,32,[47]Noobius///HYKer Do.,416.782,0,256,256,56,464,3443.558,247,251
34102.866,35,[20]Lunatic.,4071,85,[20]Lunatic.Focus,1406.461,254,251,255,189,189,1406.461,251,254
34102.866,36,[10]「ßƒČ」,4026,45,[10] 「ßƒČ」.Sĸίиgs.,3021.022,290,276,276,356,1886,16113.022,276,291
34102.866,37,[16]Ян,4008,18,[16] Ян Ͼσsiϻσ87*,502.304,0,294,294,83,448,3507.292,286,299
34102.866,38,[18]-КЗ-,3970,38,[18]-КЗ- ΒσŞŞ |||,1225.948,277,269,285,151,2227,18681.617,269,285
34102.866,39,[08]zλсн« 24h,3935,35,[08] zλсн« 24h мэєรॆcλเiמ,1268.750,298,290,290,147,560,4847.831,289,299
34102.866,40,[40]DunsteCrew,3895,40,[40] Mortjep9530 #DC,2887.677,287,273,282,375,895,7808.076,273,304
34102.866,41,[15]הeon,3870,25,neon¬Xycoside,3407.434,311,287,304,380,380,3407.434,287,311
34102.866,42,[36]hΔze »,3863,7,[36]hΔze » Frizzi,3537.367,262,252,286,459,1314,10087.225,252,261
34102.866,43,[06]mαnιacαlεndαя¬,3777,86,[06]mαnιacαlεndαя¬Sky,1328.384,255,253,257,177,619,4658.930,248,255
34102.866,44,[24]FλFυгιουS/,3741,36,[24] FλFυгιουS/ Mя_Sρσκ_,470.788,0,291,291,54,877,7776.614,285,301
34102.866,45,[12]ŁıϭнT's,3700,41,[12] ŁıϭнT's.  Ringoa,812.644,262,261,263,102,782,6217.013,255,268
34102.866,47,[19]???NGaмers²???.,2438,1018,[19]NGamers².Sixe !,1100.695,318,291,291,121,1247,8368.141,291,317
34222.966,1,[31] TMM ¬,4638,0,[31] TMM ¬ wallouf,7371.155,241,239,241,1040,1040,7371.155,239,241
34222.966,2,[39]Inside The Game,4632,6,[39] Massa is Inside The Game,4380.081,243,239,239,614,1851,13237.607,239,243
34222.966,3,[11]the.,4622,10,[11]the.ѕнояTу',5272.328,242,240,240,741,2882,20563.535,240,243
34222.966,4,[44]TMUnited,4585,37,[44] TMUnited Marius89,5289.125,245,243,243,734,734,5289.125,243,245
34222.966,5,[33]eK.,4575,10,[33]eK.oNio,1699.783,243,240,244,237,1223,8831.739,240,245
34222.966,6,[25]ѕαw.,4559,16,[25]sαwdaine.abrenaline!,2212.654,243,242,243,309,921,6650.592,242,245
34222.966,7,[34]ΛИO|n|,4538,21,[34]ΛИO|n|Gman,1878.773,251,248,253,255,765,5670.635,248,252
34222.966,8,[28]Flying|,4538,0,[28]Flying| SMiiE.,1847.418,246,243,246,255,861,6257.752,242,247
34222.966,9,[45]esu l,4530,8,[45] esu l Kilburn 'Q,2339.855,244,243,243,326,1089,7865.379,243,246
34222.966,10,[23]mÇon|,4520,10,[23]mÇon|Ruva.nl,1517.491,248,244,252,208,712,5201.689,244,248
34222.966,11,[32]eK².,4515,5,[32]eK.Barbos,1326.953,245,243,247,184,1054,7650.169,243,246
34222.966,12,[27]KKK,4496,19,[27]KKKRailag,2043.783,252,247,252,277,1155,8501.561,245,250
34222.966,13,[26]ѕαw.,4490,6,[26]  S*aAa*wcolaTGalaK,1937.728,246,244,246,267,1253,9166.442,244,248
34222.966,14,[13] !mpact|,4474,16,[13]!mpact|Era.,4308.694,249,242,244,589,2361,17397.427,242,251
34222.966,15,[21]the.²,4469,5,[21]the².Izruo',4376.814,247,243,247,602,1635,11915.340,243,247
34222.966,16,[41]eXception|,4460,9,[41]eXc|Angelo.,5159.235,247,242,242,709,709,5159.235,242,247
34222.966,17,[09]«ρġġ.,4443,17,[09]«ρġġ.Cineon,1770.596,248,245,245,243,2165,15927.344,244,250
34222.966,18,[30]mÇon|,4421,22,[30]mÇon|B4roN,5060.622,260,253,253,662,1506,11573.751,252,261
34222.966,19,[03]orKs.,4420,1,[03] orKs.Yoyoshi,820.964,250,247,247,110,889,6601.284,245,251
34222.966,20,[37]ѕαw.3,4402,18,[37]sαwmptueux.dentDeephrice.",1458.858,252,249,249,194,738,5612.706,248,257
34222.966,21,[05]ŦÐ'',4387,15,[05]ŦÐ"moo.unso!,2042.561,253,249,251,275,1159,8712.115,249,255
34222.966,22,[35]eK³.,4345,42,[35]eK³.Eevee!,1564.408,264,252,261,203,673,5221.552,252,264
34222.966,23,[38]hal.ko.,4340,5,[38]hal.ko.Miηato.,4149.683,258,251,255,571,1251,9394.323,251,260
34222.966,24,[04]Ғox|,4331,9,[04]Ғox| FakeMassager,8487.020,251,245,254,1145,2117,15748.614,245,253
34222.966,25,[42]I'm horny,4325,6,[42]da¢SP´Bimbia. シ,72.360,0,0,0,9,1667,12702.771,248,259
34222.966,26,[29]Sρeed.,4324,1,[29]Sρeed.Peiks!,4284.965,259,254,269,564,1503,11609.047,254,263
34222.966,27,[17]edrm',4305,19,[17] iGn'| sorrow,5025.532,252,248,248,677,677,5025.532,248,252
34222.966,28,[22]#JeSuisĐirt,4291,14,[22]ρυlѕе.Мαяѕ ΣхταZ,1648.370,277,267,267,202,886,7192.835,261,275
34222.966,29,[43]90's |,4271,20,[43]90's | pascow «esu,255.006,0,0,0,38,1937,14488.149,247,254
34222.966,30,[01]Tнe мιnιonѕ,4236,35,[01] Tнe мιnιonѕ Dave,3194.308,252,246,254,429,429,3194.308,246,252
34222.966,31,[02]iггձէiօռձl,4234,2,[02] iггձէiօռձl π=3.14159...,2524.036,267,258,258,323,1891,14919.883,250,268
34222.966,32,[46]crYo *,4224,10,[46]crYo *Kenyro,5891.433,268,254,292,748,1700,13339.711,251,267
34222.966,33,[14]Care Bears,4203,21,[14] Bashful Heart Bear,1730.117,262,256,262,225,1201,9424.681,256,267
34222.966,34,[47]Noobius〢,4173,30,[47]Noobius///HYKer Do.,534.995,248,248,248,73,481,3561.771,247,250
34222.966,35,[20]Lunatic.,4086,87,[20]Lunatic.Focus,1524.650,253,250,250,204,204,1524.650,250,253
34222.966,36,[10]「ßƒČ」,4040,46,[10] 「ßƒČ」.Sĸίиgs.,3145.094,290,276,276,370,1900,16237.094,276,291
34222.966,37,[16]Ян,4021,19,[16] Ян Ͼσsiϻσ87*,616.427,294,294,294,96,461,3621.415,286,298
34222.966,38,[18]-КЗ-,3983,38,[18]-КЗ- ΒσŞŞ |||,1337.334,277,269,285,164,2240,18793.003,269,285
